ID_RANDOM,CFMST_OPEN_TYPE,CFMST_SEX,AGE,CFMST_BINS_CODE,CFMST_CUST_VIP,CFMST_TOUT_CODE,CFMST_DMCL_ZIP_CODE,CFMST_COMM_ZIP_CODE,CFMST_NOTICE_TEL_FLAG,CFMST_SEND_DM_CODE,CFMST_CRT_DATE,CFMST_CHG_DATE,CFMST_SEND_AT_CODE,CFMST_SEND_AT_CSH,CFMST_BINS_CODE_JCIC
795586,1,M,55,060000,CC,03,513  ,513  ,3,0,2012-04-03 00:00:00.0000000,2023-06-27 00:00:00.0000000,0,0,061500
5721,1,F,46,060000,DD,05,802  ,802  ,3,1,2015-03-10 00:00:00.0000000,2020-03-04 00:00:00.0000000,0,0,0615C0
5721,1,F,46,060000,DD,05,802  ,802  ,3,1,2015-03-10 00:00:00.0000000,2020-03-04 00:00:00.0000000,0,0,0615C0
6549,1,M,36,061620,DD,07,803  ,803  ,0,0,2013-12-18 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,0,061620
8187,1,F,30,060000,DD,07,830  ,831  ,3,0,2020-12-28 00:00:00.0000000,2020-12-30 00:00:00.0000000,1,0,061500
8187,1,F,30,060000,DD,07,830  ,831  ,3,0,2020-12-28 00:00:00.0000000,2020-12-30 00:00:00.0000000,1,0,061500
7591,1,F,55,0615I0,DD,05,221  ,221  ,3,0,2008-09-09 00:00:00.0000000,2018-04-02 00:00:00.0000000,0,0,0615I0
3676,1,F,38,0615C0,DD,03,653  ,330  ,3,0,2009-10-09 00:00:00.0000000,2018-04-02 00:00:00.0000000,0,0,0615C0
2480,1,F,65,060000,DD,05,904  ,904  ,3,0,2019-04-18 00:00:00.0000000,2019-04-23 00:00:00.0000000,1,0,0615A0
7311,1,F,48,0615C0,DD,07,702  ,702  ,0,1,2012-06-22 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,0,0615C0
2295,1,F,39,060000,DD,05,557  ,557  ,3,0,2015-02-12 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,0,0615I0
6251,1,M,36,060000,DD,05,558  ,300  ,3,0,2021-06-21 00:00:00.0000000,2021-06-23 00:00:00.0000000,1,0,061500
6251,1,M,36,060000,DD,05,558  ,300  ,3,0,2021-06-21 00:00:00.0000000,2021-06-23 00:00:00.0000000,1,0,061500
7779,1,M,42,060000,DD,05,310  ,310  ,3,0,2021-12-06 00:00:00.0000000,2021-12-27 00:00:00.0000000,1,0,061620
7779,1,M,42,060000,DD,05,310  ,310  ,3,0,2021-12-06 00:00:00.0000000,2021-12-27 00:00:00.0000000,1,0,061620
7779,1,M,42,060000,DD,05,310  ,310  ,3,0,2021-12-06 00:00:00.0000000,2021-12-27 00:00:00.0000000,1,0,061620
194527,0,M,56,060000,DD,  ,407  ,407  ,3,1,2005-12-30 00:00:00.0000000,2023-06-02 00:00:00.0000000,1,1,061610
1961,0,F,81,060000,DD,  ,408  ,     ,0,1,2005-12-30 00:00:00.0000000,2015-10-12 00:00:00.0000000,0,1,060000
1961,0,F,81,060000,DD,  ,408  ,     ,0,1,2005-12-30 00:00:00.0000000,2015-10-12 00:00:00.0000000,0,1,060000
991,1,M,56,060000,DD,05,221  ,221  ,3,0,2019-02-21 00:00:00.0000000,2019-02-23 00:00:00.0000000,0,0,061610
991,1,M,56,060000,DD,05,221  ,221  ,3,0,2019-02-21 00:00:00.0000000,2019-02-23 00:00:00.0000000,0,0,061610
1566928,1,F,34,060000,BB,05,105  ,105  ,3,1,2012-07-19 00:00:00.0000000,2023-06-27 00:00:00.0000000,1,0,0615I0
1566928,1,F,34,060000,BB,05,105  ,105  ,3,1,2012-07-19 00:00:00.0000000,2023-06-27 00:00:00.0000000,1,0,0615I0
1566928,1,F,34,060000,BB,05,105  ,105  ,3,1,2012-07-19 00:00:00.0000000,2023-06-27 00:00:00.0000000,1,0,0615I0
1566928,1,F,34,060000,BB,05,105  ,105  ,3,1,2012-07-19 00:00:00.0000000,2023-06-27 00:00:00.0000000,1,0,0615I0
1566928,1,F,34,060000,BB,05,105  ,105  ,3,1,2012-07-19 00:00:00.0000000,2023-06-27 00:00:00.0000000,1,0,0615I0
1566928,1,F,34,060000,BB,05,105  ,105  ,3,1,2012-07-19 00:00:00.0000000,2023-06-27 00:00:00.0000000,1,0,0615I0
1566928,1,F,34,060000,BB,05,105  ,105  ,3,1,2012-07-19 00:00:00.0000000,2023-06-27 00:00:00.0000000,1,0,0615I0
1566928,1,F,34,060000,BB,05,105  ,105  ,3,1,2012-07-19 00:00:00.0000000,2023-06-27 00:00:00.0000000,1,0,0615I0
2106,1,M,53,0615E0,DD,05,106  ,106  ,3,0,2011-11-28 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,0,0615E0
7803,1,F,58,061700,DD,  ,     ,104  ,0,1,2004-05-08 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,1,061700
3546,1,M,41,061700,DD,  ,105  ,105  ,0,1,2004-05-08 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,1,061700
4269,1,M,30,060000,DD,05,108  ,108  ,3,0,2015-10-06 00:00:00.0000000,2020-11-04 00:00:00.0000000,0,0,0615H0
3230,1,F,60,061700,DD,05,110  ,110  ,0,0,2004-12-15 00:00:00.0000000,2015-10-12 00:00:00.0000000,0,1,061700
965040,1,F,44,061700,DD,05,105  ,105  ,3,0,2009-07-31 00:00:00.0000000,2022-10-01 00:00:00.0000000,1,0,061700
2551043,1,F,66,061700,DD,05,103  ,103  ,3,0,2010-12-07 00:00:00.0000000,2018-10-03 00:00:00.0000000,0,0,061700
2551043,1,F,66,061700,DD,05,103  ,103  ,3,0,2010-12-07 00:00:00.0000000,2018-10-03 00:00:00.0000000,0,0,061700
3921,1,F,68,060000,DD,05,116  ,116  ,3,0,2020-05-12 00:00:00.0000000,2020-05-14 00:00:00.0000000,1,0,061700
5420,1,M,41,060000,DD,05,328  ,328  ,0,0,2019-06-13 00:00:00.0000000,2019-06-17 00:00:00.0000000,0,0,061500
5456,1,M,27,060000,DD,05,324  ,324  ,3,0,2022-08-15 00:00:00.0000000,2022-08-16 00:00:00.0000000,1,0,0615G0
5456,1,M,27,060000,DD,05,324  ,324  ,3,0,2022-08-15 00:00:00.0000000,2022-08-16 00:00:00.0000000,1,0,0615G0
4214,1,F,50,061700,DD,  ,     ,239  ,0,1,2004-05-08 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,1,061700
4214,1,F,50,061700,DD,  ,     ,239  ,0,1,2004-05-08 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,1,061700
601,1,M,53,060000,DD,05,325  ,325  ,3,0,2017-11-16 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,0,0615C0
3511,1,M,66,060000,DD,05,244  ,244  ,3,0,2005-01-31 00:00:00.0000000,2018-04-02 00:00:00.0000000,0,1,061500
3511,1,M,66,060000,DD,05,244  ,244  ,3,0,2005-01-31 00:00:00.0000000,2018-04-02 00:00:00.0000000,0,1,061500
6980,1,M,35,061400,DD,05,236  ,236  ,3,1,2012-12-21 00:00:00.0000000,2018-02-12 00:00:00.0000000,1,0,061400
2533,1,F,44,060000,DD,01,551  ,115  ,3,0,2016-07-29 00:00:00.0000000,2018-02-12 00:00:00.0000000,1,0,061500
1791,1,F,52,060000,AA,05,234  ,234  ,3,0,2020-01-30 00:00:00.0000000,2022-12-06 00:00:00.0000000,0,0,061400
1791,1,F,52,060000,AA,05,234  ,234  ,3,0,2020-01-30 00:00:00.0000000,2022-12-06 00:00:00.0000000,0,0,061400
1378,1,F,57,060000,DD,  ,108  ,108  ,3,1,2004-05-08 00:00:00.0000000,2022-12-06 00:00:00.0000000,1,1,061700
998,1,M,47,061500,DD,01,220  ,407  ,3,0,2004-05-08 00:00:00.0000000,2018-04-02 00:00:00.0000000,0,1,061500
6799,1,F,43,061400,BB,  ,404  ,404  ,3,1,2004-05-08 00:00:00.0000000,2020-10-16 00:00:00.0000000,1,1,061400
6799,1,F,43,061400,BB,  ,404  ,404  ,3,1,2004-05-08 00:00:00.0000000,2020-10-16 00:00:00.0000000,1,1,061400
553,1,M,46,060000,DD,03,411  ,411  ,3,0,2012-09-07 00:00:00.0000000,2018-02-12 00:00:00.0000000,1,0,0615C0
5127,1,M,52,061700,DD,  ,     ,     ,0,1,2004-05-08 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,1,061700
2620,1,F,46,061700,DD,  ,433  ,401  ,0,1,2004-05-08 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,1,061700
2620,1,F,46,061700,DD,  ,433  ,401  ,0,1,2004-05-08 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,1,061700
2765,1,F,30,060000,DD,05,432  ,434  ,3,0,2013-06-14 00:00:00.0000000,2018-12-20 00:00:00.0000000,1,0,0615G0
5717,1,M,47,061500,DD,05,813  ,813  ,3,1,2005-01-20 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,1,061500
5135,1,M,58,0615C0,DD,05,437  ,437  ,3,1,2007-03-08 00:00:00.0000000,2018-04-02 00:00:00.0000000,0,0,0615C0
5141,1,M,45,060000,DD,05,423  ,423  ,3,0,2018-02-06 00:00:00.0000000,2018-02-12 00:00:00.0000000,1,0,0615H0
5103,1,M,28,060000,DD,07,515  ,515  ,0,0,2019-04-03 00:00:00.0000000,2022-11-25 00:00:00.0000000,1,0,0615C0
5103,1,M,28,060000,DD,07,515  ,515  ,0,0,2019-04-03 00:00:00.0000000,2022-11-25 00:00:00.0000000,1,0,0615C0
7127,1,M,23,060000,DD,09,408  ,408  ,3,0,2020-07-03 00:00:00.0000000,2021-04-08 00:00:00.0000000,1,0,061400
7127,1,M,23,060000,DD,09,408  ,408  ,3,0,2020-07-03 00:00:00.0000000,2021-04-08 00:00:00.0000000,1,0,061400
2254,1,M,79,0615F0,DD,03,412  ,412  ,3,0,2009-06-03 00:00:00.0000000,2018-04-02 00:00:00.0000000,0,0,0615F0
1808560,1,M,30,060000,DD,05,624  ,624  ,3, ,2020-11-13 00:00:00.0000000,2022-05-09 00:00:00.0000000,1,0,061100
3912,1,F,29,060000,DD,05,711  ,711  ,3,0,2021-12-08 00:00:00.0000000,2021-12-10 00:00:00.0000000,1,0,061610
8336,1,F,40,061500,DD,05,420  ,420  ,0,1,2008-02-26 00:00:00.0000000,2018-02-12 00:00:00.0000000,1,0,061500
4003,1,F,25,061700,DD,05,427  ,427  ,3,0,2007-06-01 00:00:00.0000000,2021-09-01 00:00:00.0000000,1,0,061700
4003,1,F,25,061700,DD,05,427  ,427  ,3,0,2007-06-01 00:00:00.0000000,2021-09-01 00:00:00.0000000,1,0,061700
1975014,1,M,70,061700,DD,07,403  ,403  ,3,1,2004-05-08 00:00:00.0000000,2017-07-13 00:00:00.0000000,0,1,061700
1975014,1,M,70,061700,DD,07,403  ,403  ,3,1,2004-05-08 00:00:00.0000000,2017-07-13 00:00:00.0000000,0,1,061700
1705276,1,M,66,060000,AA,01,508  ,508  ,3,1,2004-05-08 00:00:00.0000000,2022-05-19 00:00:00.0000000,1,1,061500
1705276,1,M,66,060000,AA,01,508  ,508  ,3,1,2004-05-08 00:00:00.0000000,2022-05-19 00:00:00.0000000,1,1,061500
1705276,1,M,66,060000,AA,01,508  ,508  ,3,1,2004-05-08 00:00:00.0000000,2022-05-19 00:00:00.0000000,1,1,061500
1705276,1,M,66,060000,AA,01,508  ,508  ,3,1,2004-05-08 00:00:00.0000000,2022-05-19 00:00:00.0000000,1,1,061500
1705276,1,M,66,060000,AA,01,508  ,508  ,3,1,2004-05-08 00:00:00.0000000,2022-05-19 00:00:00.0000000,1,1,061500
1705276,1,M,66,060000,AA,01,508  ,508  ,3,1,2004-05-08 00:00:00.0000000,2022-05-19 00:00:00.0000000,1,1,061500
1705276,1,M,66,060000,AA,01,508  ,508  ,3,1,2004-05-08 00:00:00.0000000,2022-05-19 00:00:00.0000000,1,1,061500
1705276,1,M,66,060000,AA,01,508  ,508  ,3,1,2004-05-08 00:00:00.0000000,2022-05-19 00:00:00.0000000,1,1,061500
7014,1,F,59,061700,DD,  ,234  ,234  ,0,1,2004-05-08 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,1,061700
1563,1,F,64,060000,DD,06,116  ,116  ,0,0,2004-05-08 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,1,060000
2898,1,F,51,061700,DD,  ,     ,     ,0,1,2004-05-08 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,1,061700
5295,1,F,54,060000,DD,05,237  ,237  ,3,0,2006-02-10 00:00:00.0000000,2022-04-02 00:00:00.0000000,0,1,061700
5295,1,F,54,060000,DD,05,237  ,237  ,3,0,2006-02-10 00:00:00.0000000,2022-04-02 00:00:00.0000000,0,1,061700
5295,1,F,54,060000,DD,05,237  ,237  ,3,0,2006-02-10 00:00:00.0000000,2022-04-02 00:00:00.0000000,0,1,061700
2948,1,M,41,0615C0,CC,09,730  ,625  ,3,0,2010-04-19 00:00:00.0000000,2022-12-27 00:00:00.0000000,1,0,0615C0
2948,1,M,41,0615C0,CC,09,730  ,625  ,3,0,2010-04-19 00:00:00.0000000,2022-12-27 00:00:00.0000000,1,0,0615C0
1674,1,M,51,0615C0,DD,01,336  ,325  ,0,1,2004-05-08 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,1,0615C0
1144,1,F,7,060000,DD,11,106  ,105  ,3,0,2018-10-18 00:00:00.0000000,2018-10-22 00:00:00.0000000,1,0,061700
1595,1,F,69,061700,DD,05,600  ,600  ,3,0,2005-07-05 00:00:00.0000000,2015-10-12 00:00:00.0000000,0,1,061700
1595,1,F,69,061700,DD,05,600  ,600  ,3,0,2005-07-05 00:00:00.0000000,2015-10-12 00:00:00.0000000,0,1,061700
4223,1,M,61,061500,DD,05,802  ,802  ,3,0,2013-08-01 00:00:00.0000000,2015-10-12 00:00:00.0000000,0,0,061500
4443,1,M,62,0615C0,DD,01,701  ,701  ,3,0,2013-04-11 00:00:00.0000000,2022-06-30 00:00:00.0000000,0,0,0615C0
4443,1,M,62,0615C0,DD,01,701  ,701  ,3,0,2013-04-11 00:00:00.0000000,2022-06-30 00:00:00.0000000,0,0,0615C0
1724912,1,F,58,060000,DD,05,702  ,702  ,3,0,2006-03-22 00:00:00.0000000,2023-06-08 00:00:00.0000000,1,1,0615C0
1724912,1,F,58,060000,DD,05,702  ,702  ,3,0,2006-03-22 00:00:00.0000000,2023-06-08 00:00:00.0000000,1,1,0615C0
3655,1,F,70,060000,DD,07,702  ,702  ,3,0,2022-02-16 00:00:00.0000000,2022-02-18 00:00:00.0000000,1,0,061700
3655,1,F,70,060000,DD,07,702  ,702  ,3,0,2022-02-16 00:00:00.0000000,2022-02-18 00:00:00.0000000,1,0,061700
1543,1,F,19,061410,DD,03,632  ,632  ,0,0,2013-12-05 00:00:00.0000000,2018-04-02 00:00:00.0000000,0,0,061410
656,1,M,69,060000,DD,07,360  ,360  ,3,0,2007-05-15 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,0,061700
656,1,M,69,060000,DD,07,360  ,360  ,3,0,2007-05-15 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,0,061700
656,1,M,69,060000,DD,07,360  ,360  ,3,0,2007-05-15 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,0,061700
1560654,1,M,51,060000,DD,09,360  ,360  ,3,0,2013-03-19 00:00:00.0000000,2021-03-25 00:00:00.0000000,1,0,0615C0
5549,1,F,22,061410,DD,  ,237  ,237  ,0,0,2004-05-08 00:00:00.0000000,2021-01-08 00:00:00.0000000,0,1,061410
4373,1,M,52,0615C0,DD,01,829  ,829  ,0,1,2008-07-15 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,0,0615C0
4373,1,M,52,0615C0,DD,01,829  ,829  ,0,1,2008-07-15 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,0,0615C0
8145,1,F,42,060000,DD,03,324  ,324  ,3,0,2017-09-21 00:00:00.0000000,2017-10-05 00:00:00.0000000,0,0,061500
1090,1,M,32,060000,DD,05,807  ,807  ,3,0,2016-12-15 00:00:00.0000000,2018-12-30 00:00:00.0000000,1,0,061500
6847,1,M,1,060000,DD,05,814  ,814  ,3, ,2022-02-15 00:00:00.0000000,2022-03-14 00:00:00.0000000,1,0,061700
1224,1,F,30,061410,DD,05,504  ,403  ,3,0,2013-02-18 00:00:00.0000000,2015-10-12 00:00:00.0000000,1,0,061410
158693,1,F,21,060000,DD,05,112  ,112  ,3,0,2016-08-29 00:00:00.0000000,2021-08-25 00:00:00.0000000,1,0,061410
4647,1,F,27,060000,DD,05,330  ,242  ,3,0,2021-02-22 00:00:00.0000000,2021-02-24 00:00:00.0000000,1,0,061400
4647,1,F,27,060000,DD,05,330  ,242  ,3,0,2021-02-22 00:00:00.0000000,2021-02-24 00:00:00.0000000,1,0,061400
6082,1,M,53,060000,DD,01,434  ,434  ,3,0,2010-01-11 00:00:00.0000000,2022-09-27 00:00:00.0000000,0,0,0615G0
6082,1,M,53,060000,DD,01,434  ,434  ,3,0,2010-01-11 00:00:00.0000000,2022-09-27 00:00:00.0000000,0,0,0615G0
589096,1,M,42,060000,DD,05,924  ,924  ,3,0,2014-02-24 00:00:00.0000000,2022-11-15 00:00:00.0000000,1,0,0615I0
589096,1,M,42,060000,DD,05,924  ,924  ,3,0,2014-02-24 00:00:00.0000000,2022-11-15 00:00:00.0000000,1,0,0615I0
2060473,1,M,38,060000,DD,05,924  ,924  ,3,0,2021-10-25 00:00:00.0000000,2021-10-27 00:00:00.0000000,1,0,061100
1185624,1,F,53,060000,CC,05,333  ,333  ,3,0,2006-03-09 00:00:00.0000000,2022-11-15 00:00:00.0000000,1,1,0615I0
1185624,1,F,53,060000,CC,05,333  ,333  ,3,0,2006-03-09 00:00:00.0000000,2022-11-15 00:00:00.0000000,1,1,0615I0
1185624,1,F,53,060000,CC,05,333  ,333  ,3,0,2006-03-09 00:00:00.0000000,2022-11-15 00:00:00.0000000,1,1,0615I0
1185624,1,F,53,060000,CC,05,333  ,333  ,3,0,2006-03-09 00:00:00.0000000,2022-11-15 00:00:00.0000000,1,1,0615I0
5394,1,F,42,060000,DD,05,330  ,330  ,3,0,2018-01-16 00:00:00.0000000,2019-03-11 00:00:00.0000000,0,0,0615E0
5394,1,F,42,060000,DD,05,330  ,330  ,3,0,2018-01-16 00:00:00.0000000,2019-03-11 00:00:00.0000000,0,0,0615E0
7248,1,M,60,0615F0,DD,02,704  ,704  ,3,0,2009-05-13 00:00:00.0000000,2015-10-12 00:00:00.0000000,0,0,0615F0
1,1,F,25,060000,DD,05,434  ,434  ,3,0,2016-10-04 00:00:00.0000000,2018-02-12 00:00:00.0000000,1,0,061410
6346,1,M,25,060000,DD,05,105  ,105  ,3,0,2020-11-02 00:00:00.0000000,2022-07-29 00:00:00.0000000,1,0,061500
6346,1,M,25,060000,DD,05,105  ,105  ,3,0,2020-11-02 00:00:00.0000000,2022-07-29 00:00:00.0000000,1,0,061500
4365,1,M,36,060000,DD,05,103  ,103  ,3,0,2023-06-02 00:00:00.0000000,2023-06-09 00:00:00.0000000,1,0,0615G0
4365,1,M,36,060000,DD,05,103  ,103  ,3,0,2023-06-02 00:00:00.0000000,2023-06-09 00:00:00.0000000,1,0,0615G0
4365,1,M,36,060000,DD,05,103  ,103  ,3,0,2023-06-02 00:00:00.0000000,2023-06-09 00:00:00.0000000,1,0,0615G0
2428406,1,M,65,060000,DD,05,504  ,504  ,3,0,2023-05-31 00:00:00.0000000,2023-06-02 00:00:00.0000000,1,0,0615C0
2428406,1,M,65,060000,DD,05,504  ,504  ,3,0,2023-05-31 00:00:00.0000000,2023-06-02 00:00:00.0000000,1,0,0615C0
2428406,1,M,65,060000,DD,05,504  ,504  ,3,0,2023-05-31 00:00:00.0000000,2023-06-02 00:00:00.0000000,1,0,0615C0
569,1,M,23,060000,DD,05,892  ,813  ,3,0,2020-11-03 00:00:00.0000000,2020-11-05 00:00:00.0000000,1,0,061410
468,1,M,27,060000,DD,05,973  ,973  ,3,0,2023-04-19 00:00:00.0000000,2023-04-21 00:00:00.0000000,1,0,0615J0
468,1,M,27,060000,DD,05,973  ,973  ,3,0,2023-04-19 00:00:00.0000000,2023-04-21 00:00:00.0000000,1,0,0615J0
2058,1,M,,061700,  ,  ,     ,     ,0,1,2004-05-08 00:00:00.0000000,,0,1,061700
3738,0,M,88,061700,DD,  ,407  ,407  ,0,0,2005-12-30 00:00:00.0000000,2020-02-05 00:00:00.0000000,0,1,061700
736753,0,M,69,061400,DD,09,411  ,401  ,3,0,2005-12-30 00:00:00.0000000,2017-07-13 00:00:00.0000000,0,1,061400
736753,0,M,69,061400,DD,09,411  ,401  ,3,0,2005-12-30 00:00:00.0000000,2017-07-13 00:00:00.0000000,0,1,061400
1792774,0,F,70,060000,DD,05,112  ,235  ,3, ,2004-03-19 00:00:00.0000000,2022-06-22 00:00:00.0000000,0,1,061500
1792774,0,F,70,060000,DD,05,112  ,235  ,3, ,2004-03-19 00:00:00.0000000,2022-06-22 00:00:00.0000000,0,1,061500
1229,0,F,69,060000,BB,  ,404  ,404  ,0,1,2005-12-30 00:00:00.0000000,2023-01-17 00:00:00.0000000,0,1,061700
1229,0,F,69,060000,BB,  ,404  ,404  ,0,1,2005-12-30 00:00:00.0000000,2023-01-17 00:00:00.0000000,0,1,061700
2630,0,F,71,060000,DD,  ,900  ,     ,0,1,2005-12-30 00:00:00.0000000,2015-10-12 00:00:00.0000000,0,1,060000
1274,0,F,99,060000,  ,  ,900  ,     ,0,1,2005-12-30 00:00:00.0000000,2005-12-30 00:00:00.0000000,0,1,060000
6104,1,F,50,060000,CC,05,893  ,231  ,3,0,2005-12-30 00:00:00.0000000,2023-06-26 00:00:00.0000000,1,1,0615I0
6104,1,F,50,060000,CC,05,893  ,231  ,3,0,2005-12-30 00:00:00.0000000,2023-06-26 00:00:00.0000000,1,1,0615I0
6104,1,F,50,060000,CC,05,893  ,231  ,3,0,2005-12-30 00:00:00.0000000,2023-06-26 00:00:00.0000000,1,1,0615I0
6104,1,F,50,060000,CC,05,893  ,231  ,3,0,2005-12-30 00:00:00.0000000,2023-06-26 00:00:00.0000000,1,1,0615I0
6104,1,F,50,060000,CC,05,893  ,231  ,3,0,2005-12-30 00:00:00.0000000,2023-06-26 00:00:00.0000000,1,1,0615I0
2415639,1,F,25,060000,DD,05,106  ,106  ,3, ,2023-04-17 00:00:00.0000000,2023-05-02 00:00:00.0000000,1,0,0615I0
2415639,1,F,25,060000,DD,05,106  ,106  ,3, ,2023-04-17 00:00:00.0000000,2023-05-02 00:00:00.0000000,1,0,0615I0
2415639,1,F,25,060000,DD,05,106  ,106  ,3, ,2023-04-17 00:00:00.0000000,2023-05-02 00:00:00.0000000,1,0,0615I0
2415639,1,F,25,060000,DD,05,106  ,106  ,3, ,2023-04-17 00:00:00.0000000,2023-05-02 00:00:00.0000000,1,0,0615I0
2415639,1,F,25,060000,DD,05,106  ,106  ,3, ,2023-04-17 00:00:00.0000000,2023-05-02 00:00:00.0000000,1,0,0615I0
2415639,1,F,25,060000,DD,05,106  ,106  ,3, ,2023-04-17 00:00:00.0000000,2023-05-02 00:00:00.0000000,1,0,0615I0
8074,1,F,58,0615H0,DD,01,114  ,114  ,3,1,2004-05-08 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,1,0615H0
2962,1,F,47,0615H0,DD,05,108  ,108  ,3,0,2004-05-08 00:00:00.0000000,2015-10-12 00:00:00.0000000,1,1,0615H0
1663788,1,F,47,060000,DD,05,971  ,971  ,3,0,2004-05-08 00:00:00.0000000,2023-04-10 00:00:00.0000000,1,1,061620
1663788,1,F,47,060000,DD,05,971  ,971  ,3,0,2004-05-08 00:00:00.0000000,2023-04-10 00:00:00.0000000,1,1,061620
1663788,1,F,47,060000,DD,05,971  ,971  ,3,0,2004-05-08 00:00:00.0000000,2023-04-10 00:00:00.0000000,1,1,061620
1663788,1,F,47,060000,DD,05,971  ,971  ,3,0,2004-05-08 00:00:00.0000000,2023-04-10 00:00:00.0000000,1,1,061620
1663788,1,F,47,060000,DD,05,971  ,971  ,3,0,2004-05-08 00:00:00.0000000,2023-04-10 00:00:00.0000000,1,1,061620
4226,1,F,61,061700,DD,  ,     ,     ,0,1,2004-05-08 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,1,061700
1481,1,M,65,060000,DD,05,412  ,104  ,3,1,2004-05-08 00:00:00.0000000,2022-03-31 00:00:00.0000000,1,1,061700
7235,1,M,43,060000,DD,06,108  ,338  ,3,1,2004-05-08 00:00:00.0000000,2023-03-03 00:00:00.0000000,0,1,0615J0
7986,1,F,49,061620,DD,05,236  ,237  ,3,0,2006-02-22 00:00:00.0000000,2020-05-28 00:00:00.0000000,1,1,061620
7986,1,F,49,061620,DD,05,236  ,237  ,3,0,2006-02-22 00:00:00.0000000,2020-05-28 00:00:00.0000000,1,1,061620
930849,1,F,76,060000,AA,  ,247  ,247  ,0,0,2004-05-08 00:00:00.0000000,2023-05-05 00:00:00.0000000,1,1,061700
930849,1,F,76,060000,AA,  ,247  ,247  ,0,0,2004-05-08 00:00:00.0000000,2023-05-05 00:00:00.0000000,1,1,061700
930849,1,F,76,060000,AA,  ,247  ,247  ,0,0,2004-05-08 00:00:00.0000000,2023-05-05 00:00:00.0000000,1,1,061700
7030,1,M,41,061700,DD,  ,110  ,110  ,0,1,2004-05-08 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,1,061700
1934,1,F,69,060000,DD,05,115  ,115  ,3,0,2015-10-02 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,0,061500
6260,1,F,34,0615D0,DD,05,103  ,103  ,3,0,2012-03-13 00:00:00.0000000,2022-04-30 00:00:00.0000000,1,0,0615D0
1751,1,F,53,060000,DD,  ,353  ,353  ,3,1,2004-05-08 00:00:00.0000000,2022-06-03 00:00:00.0000000,1,1,0615G0
1865697,1,M,37,060000,DD,05,300  ,300  ,3,0,2010-01-11 00:00:00.0000000,2022-12-03 00:00:00.0000000,1,0,0615C0
1865697,1,M,37,060000,DD,05,300  ,300  ,3,0,2010-01-11 00:00:00.0000000,2022-12-03 00:00:00.0000000,1,0,0615C0
1865697,1,M,37,060000,DD,05,300  ,300  ,3,0,2010-01-11 00:00:00.0000000,2022-12-03 00:00:00.0000000,1,0,0615C0
1865697,1,M,37,060000,DD,05,300  ,300  ,3,0,2010-01-11 00:00:00.0000000,2022-12-03 00:00:00.0000000,1,0,0615C0
2417,1,M,24,060000,DD,05,320  ,320  ,0,0,2020-06-23 00:00:00.0000000,2020-06-29 00:00:00.0000000,1,0,0615G0
2417,1,M,24,060000,DD,05,320  ,320  ,0,0,2020-06-23 00:00:00.0000000,2020-06-29 00:00:00.0000000,1,0,0615G0
1850106,1,M,41,060000,CC,05,324  ,324  ,3,0,2017-10-13 00:00:00.0000000,2023-05-04 00:00:00.0000000,1,0,061700
1740,1,M,63,060000,DD,05,334  ,334  ,3,1,2009-04-20 00:00:00.0000000,2018-04-02 00:00:00.0000000,0,0,060000
5553,1,M,49,061700,CC,  ,403  ,403  ,0,1,2004-05-08 00:00:00.0000000,2018-04-17 00:00:00.0000000,0,1,061700
5553,1,M,49,061700,CC,  ,403  ,403  ,0,1,2004-05-08 00:00:00.0000000,2018-04-17 00:00:00.0000000,0,1,061700
5553,1,M,49,061700,CC,  ,403  ,403  ,0,1,2004-05-08 00:00:00.0000000,2018-04-17 00:00:00.0000000,0,1,061700
2559,1,F,62,061700,DD,  ,241  ,241  ,0,0,2004-05-08 00:00:00.0000000,2018-04-02 00:00:00.0000000,0,1,061700
4499,1,F,58,060000,DD,11,241  ,241  ,3, ,2011-09-27 00:00:00.0000000,2021-08-18 00:00:00.0000000,1,0,0615I0
